treatment,projection,file,time,mV
control,nonspecific,controlbla001_4_26_21.adicht,13.600000000000477,-43.76052199614565
control,nonspecific,controlbla001_4_26_21.adicht,13.700000000000479,-43.75373551398894
control,nonspecific,controlbla001_4_26_21.adicht,13.80000000000048,-43.7445108810289
control,nonspecific,controlbla001_4_26_21.adicht,13.900000000000482,-43.7328488065908
control,nonspecific,controlbla001_4_26_21.adicht,14.000000000000483,-43.71874999999993
control,nonspecific,controlbla001_4_26_21.adicht,14.100000000000485,-43.7022712728643
control,nonspecific,controlbla001_4_26_21.adicht,14.200000000000486,-43.68369384592296
control,nonspecific,controlbla001_4_26_21.adicht,14.300000000000487,-43.66335504219769
control,nonspecific,controlbla001_4_26_21.adicht,14.400000000000489,-43.64159218471026
control,nonspecific,controlbla001_4_26_21.adicht,14.50000000000049,-43.61874259648244
control,nonspecific,controlbla001_4_26_21.adicht,14.600000000000492,-43.59514360053602
control,nonspecific,controlbla001_4_26_21.adicht,14.700000000000493,-43.57113251989278
control,nonspecific,controlbla001_4_26_21.adicht,14.800000000000495,-43.547046677574485
control,nonspecific,controlbla001_4_26_21.adicht,14.900000000000496,-43.52322339660293
control,nonspecific,controlbla001_4_26_21.adicht,15.000000000000497,-43.499999999999886
control,nonspecific,controlbla001_4_26_21.adicht,15.100000000000499,-43.477620090048084
control,nonspecific,controlbla001_4_26_21.adicht,15.2000000000005,-43.4559523860742
control,nonspecific,controlbla001_4_26_21.adicht,15.300000000000502,-43.4347718866658
control,nonspecific,controlbla001_4_26_21.adicht,15.400000000000503,-43.413853590410504
control,nonspecific,controlbla001_4_26_21.adicht,15.500000000000504,-43.39297249589592
control,nonspecific,controlbla001_4_26_21.adicht,15.600000000000506,-43.37190360170965
control,nonspecific,controlbla001_4_26_21.adicht,15.700000000000507,-43.3504219064393
control,nonspecific,controlbla001_4_26_21.adicht,15.800000000000509,-43.328302408672485
control,nonspecific,controlbla001_4_26_21.adicht,15.90000000000051,-43.30532010699681
control,nonspecific,controlbla001_4_26_21.adicht,16.00000000000051,-43.28124999999987
control,nonspecific,controlbla001_4_26_21.adicht,16.100000000000513,-43.25593586694265
control,nonspecific,controlbla001_4_26_21.adicht,16.200000000000514,-43.229496609779574
control,nonspecific,controlbla001_4_26_21.adicht,16.300000000000516,-43.20211991113844
control,nonspecific,controlbla001_4_26_21.adicht,16.400000000000517,-43.173993453647036
control,nonspecific,controlbla001_4_26_21.adicht,16.50000000000052,-43.14530491993318
control,nonspecific,controlbla001_4_26_21.adicht,16.60000000000052,-43.11624199262466
control,nonspecific,controlbla001_4_26_21.adicht,16.70000000000052,-43.08699235434927
control,nonspecific,controlbla001_4_26_21.adicht,16.800000000000523,-43.057743687734806
control,nonspecific,controlbla001_4_26_21.adicht,16.900000000000524,-43.02868367540906
control,nonspecific,controlbla001_4_26_21.adicht,17.000000000000526,-42.99999999999985
control,nonspecific,controlbla001_4_26_21.adicht,17.100000000000527,-42.97185519218052
control,nonspecific,controlbla001_4_26_21.adicht,17.20000000000053,-42.94431117480671
control,nonspecific,controlbla001_4_26_21.adicht,17.30000000000053,-42.91740471877962
control,nonspecific,controlbla001_4_26_21.adicht,17.40000000000053,-42.89117259500049
control,nonspecific,controlbla001_4_26_21.adicht,17.500000000000533,-42.86565157437048
control,nonspecific,controlbla001_4_26_21.adicht,17.600000000000534,-42.84087842779085
control,nonspecific,controlbla001_4_26_21.adicht,17.700000000000536,-42.816889926162744
control,nonspecific,controlbla001_4_26_21.adicht,17.800000000000537,-42.79372284038743
control,nonspecific,controlbla001_4_26_21.adicht,17.90000000000054,-42.77141394136606
control,nonspecific,controlbla001_4_26_21.adicht,18.00000000000054,-42.74999999999989
control,nonspecific,controlbla001_4_26_21.adicht,18.10000000000054,-42.729455864334454
control,nonspecific,controlbla001_4_26_21.adicht,18.200000000000543,-42.70950869099277
control,nonspecific,controlbla001_4_26_21.adicht,18.300000000000544,-42.689823713742236
control,nonspecific,controlbla001_4_26_21.adicht,18.400000000000546,-42.67006616635019
control,nonspecific,controlbla001_4_26_21.adicht,18.500000000000547,-42.649901282584054
control,nonspecific,controlbla001_4_26_21.adicht,18.60000000000055,-42.62899429621116
control,nonspecific,controlbla001_4_26_21.adicht,18.70000000000055,-42.607010440998934
control,nonspecific,controlbla001_4_26_21.adicht,18.80000000000055,-42.58361495071472
control,nonspecific,controlbla001_4_26_21.adicht,18.900000000000553,-42.55847305912589
control,nonspecific,controlbla001_4_26_21.adicht,19.000000000000554,-42.53124999999984
control,nonspecific,controlbla001_4_26_21.adicht,19.100000000000556,-42.501790100480925
control,nonspecific,controlbla001_4_26_21.adicht,19.200000000000557,-42.47065406122145
control,nonspecific,controlbla001_4_26_21.adicht,19.30000000000056,-42.4385816762507
control,nonspecific,controlbla001_4_26_21.adicht,19.40000000000056,-42.40631273959798
control,nonspecific,controlbla001_4_26_21.adicht,19.50000000000056,-42.37458704529254
control,nonspecific,controlbla001_4_26_21.adicht,19.600000000000563,-42.34414438736369
control,nonspecific,controlbla001_4_26_21.adicht,19.700000000000564,-42.31572455984072
control,nonspecific,controlbla001_4_26_21.adicht,19.800000000000566,-42.290067356752914
control,nonspecific,controlbla001_4_26_21.adicht,19.900000000000567,-42.26791257212954
control,nonspecific,controlbla001_4_26_21.adicht,20.00000000000057,-42.249999999999915
control,nonspecific,controlbla001_4_26_21.adicht,20.10000000000057,-42.23682123374099
control,nonspecific,controlbla001_4_26_21.adicht,20.20000000000057,-42.22787506412057
control,nonspecific,controlbla001_4_26_21.adicht,20.300000000000573,-42.222412081254106
control,nonspecific,controlbla001_4_26_21.adicht,20.400000000000574,-42.21968287525708
control,nonspecific,controlbla001_4_26_21.adicht,20.500000000000576,-42.218938036244964
control,nonspecific,controlbla001_4_26_21.adicht,20.600000000000577,-42.21942815433327
control,nonspecific,controlbla001_4_26_21.adicht,20.70000000000058,-42.22040381963744
control,nonspecific,controlbla001_4_26_21.adicht,20.80000000000058,-42.22111562227297
control,nonspecific,controlbla001_4_26_21.adicht,20.90000000000058,-42.22081415235532
control,nonspecific,controlbla001_4_26_21.adicht,21.000000000000583,-42.218749999999986
control,nonspecific,controlbla001_4_26_21.adicht,21.100000000000584,-42.214331214554655
control,nonspecific,controlbla001_4_26_21.adicht,21.200000000000585,-42.20759568229592
control,nonspecific,controlbla001_4_26_21.adicht,21.300000000000587,-42.19873874873259
control,nonspecific,controlbla001_4_26_21.adicht,21.40000000000059,-42.187955759373445
control,nonspecific,controlbla001_4_26_21.adicht,21.50000000000059,-42.17544205972731
control,nonspecific,controlbla001_4_26_21.adicht,21.60000000000059,-42.161392995303
control,nonspecific,controlbla001_4_26_21.adicht,21.700000000000593,-42.146003911609284
control,nonspecific,controlbla001_4_26_21.adicht,21.800000000000594,-42.129470154154994
control,nonspecific,controlbla001_4_26_21.adicht,21.900000000000595,-42.11198706844893
control,nonspecific,controlbla001_4_26_21.adicht,22.000000000000597,-42.093749999999886
control,nonspecific,controlbla001_4_26_21.adicht,22.1000000000006,-42.07494765804008
control,nonspecific,controlbla001_4_26_21.adicht,22.2000000000006,-42.055742206695435
control,nonspecific,controlbla001_4_26_21.adicht,22.3000000000006,-42.03628917381521
control,nonspecific,controlbla001_4_26_21.adicht,22.400000000000603,-42.01674408724875
control,nonspecific,controlbla001_4_26_21.adicht,22.500000000000604,-41.997262474845336
control,nonspecific,controlbla001_4_26_21.adicht,22.600000000000605,-41.97799986445429
control,nonspecific,controlbla001_4_26_21.adicht,22.700000000000607,-41.95911178392491
control,nonspecific,controlbla001_4_26_21.adicht,22.80000000000061,-41.94075376110652
control,nonspecific,controlbla001_4_26_21.adicht,22.90000000000061,-41.923081323848415
control,nonspecific,controlbla001_4_26_21.adicht,23.00000000000061,-41.9062499999999
control,nonspecific,controlbla001_4_26_21.adicht,23.100000000000612,-41.8903781532844
control,nonspecific,controlbla001_4_26_21.adicht,23.200000000000614,-41.87543549092176
control,nonspecific,controlbla001_4_26_21.adicht,23.300000000000615,-41.86135455600595
control,nonspecific,controlbla001_4_26_21.adicht,23.400000000000617,-41.84806789163095
control,nonspecific,controlbla001_4_26_21.adicht,23.500000000000618,-41.835508040890716
control,nonspecific,controlbla001_4_26_21.adicht,23.60000000000062,-41.823607546879224
control,nonspecific,controlbla001_4_26_21.adicht,23.70000000000062,-41.812298952690426
control,nonspecific,controlbla001_4_26_21.adicht,23.800000000000622,-41.80151480141831
control,nonspecific,controlbla001_4_26_21.adicht,23.900000000000624,-41.79118763615683
control,nonspecific,controlbla001_4_26_21.adicht,24.000000000000625,-41.78124999999994
control,nonspecific,controlbla001_4_26_21.adicht,24.100000000000627,-41.771664728821776
control,nonspecific,controlbla001_4_26_21.adicht,24.200000000000628,-41.762515829617
control,nonspecific,controlbla001_4_26_21.adicht,24.30000000000063,-41.753917602160456
control,nonspecific,controlbla001_4_26_21.adicht,24.40000000000063,-41.745984346226955
control,nonspecific,controlbla001_4_26_21.adicht,24.500000000000632,-41.73883036159132
control,nonspecific,controlbla001_4_26_21.adicht,24.600000000000634,-41.73256994802836
control,nonspecific,controlbla001_4_26_21.adicht,24.700000000000635,-41.727317405312945
control,nonspecific,controlbla001_4_26_21.adicht,24.800000000000637,-41.72318703321985
control,nonspecific,controlbla001_4_26_21.adicht,24.900000000000638,-41.72029313152393
control,nonspecific,controlbla001_4_26_21.adicht,25.00000000000064,-41.71874999999999
control,nonspecific,controlbla001_4_26_21.adicht,25.10000000000064,-41.71861918142819
control,nonspecific,controlbla001_4_26_21.adicht,25.200000000000642,-41.71975119060993
control,nonspecific,controlbla001_4_26_21.adicht,25.300000000000644,-41.72194378535196
control,nonspecific,controlbla001_4_26_21.adicht,25.400000000000645,-41.72499472346101
control,nonspecific,controlbla001_4_26_21.adicht,25.500000000000647,-41.72870176274382
control,nonspecific,controlbla001_4_26_21.adicht,25.600000000000648,-41.73286266100712
control,nonspecific,controlbla001_4_26_21.adicht,25.70000000000065,-41.73727517605765
control,nonspecific,controlbla001_4_26_21.adicht,25.80000000000065,-41.74173706570216
control,nonspecific,controlbla001_4_26_21.adicht,25.900000000000652,-41.74604608774737
control,nonspecific,controlbla001_4_26_21.adicht,26.000000000000654,-41.750000000000036
control,nonspecific,controlbla001_4_26_21.adicht,26.100000000000655,-41.75342104546546
control,nonspecific,controlbla001_4_26_21.adicht,26.200000000000657,-41.75622940794329
control,nonspecific,controlbla001_4_26_21.adicht,26.300000000000658,-41.758369756431755
control,nonspecific,controlbla001_4_26_21.adicht,26.40000000000066,-41.7597867599291
control,nonspecific,controlbla001_4_26_21.adicht,26.50000000000066,-41.76042508743351
control,nonspecific,controlbla001_4_26_21.adicht,26.600000000000662,-41.76022940794327
control,nonspecific,controlbla001_4_26_21.adicht,26.700000000000664,-41.75914439045654
control,nonspecific,controlbla001_4_26_21.adicht,26.800000000000665,-41.75711470397162
control,nonspecific,controlbla001_4_26_21.adicht,26.900000000000666,-41.75408501748668
control,nonspecific,controlbla001_4_26_21.adicht,27.000000000000668,-41.74999999999997
control,nonspecific,controlbla001_4_26_21.adicht,27.10000000000067,-41.74485288671007
control,nonspecific,controlbla001_4_26_21.adicht,27.20000000000067,-41.73883117761698
control,nonspecific,controlbla001_4_26_21.adicht,27.300000000000672,-41.73217093892106
control,nonspecific,controlbla001_4_26_21.adicht,27.400000000000674,-41.725108236822656
control,nonspecific,controlbla001_4_26_21.adicht,27.500000000000675,-41.71787913752212
control,nonspecific,controlbla001_4_26_21.adicht,27.600000000000676,-41.71071970721981
control,nonspecific,controlbla001_4_26_21.adicht,27.700000000000678,-41.703866012116094
control,nonspecific,controlbla001_4_26_21.adicht,27.80000000000068,-41.69755411841132
control,nonspecific,controlbla001_4_26_21.adicht,27.90000000000068,-41.69202009230582
control,nonspecific,controlbla001_4_26_21.adicht,28.000000000000682,-41.68749999999998
control,nonspecific,controlbla001_4_26_21.adicht,28.100000000000684,-41.68422990769414
control,nonspecific,controlbla001_4_26_21.adicht,28.200000000000685,-41.68244588158864
control,nonspecific,controlbla001_4_26_21.adicht,28.300000000000686,-41.68238398788388
control,nonspecific,controlbla001_4_26_21.adicht,28.400000000000688,-41.68428029278017
control,nonspecific,controlbla001_4_26_21.adicht,28.50000000000069,-41.68837086247788
control,nonspecific,controlbla001_4_26_21.adicht,28.60000000000069,-41.69489176317737
control,nonspecific,controlbla001_4_26_21.adicht,28.700000000000692,-41.70407906107898
control,nonspecific,controlbla001_4_26_21.adicht,28.800000000000693,-41.71616882238307
control,nonspecific,controlbla002_4_26_21.adicht,-20.0,-31.34375
control,nonspecific,controlbla002_4_26_21.adicht,-19.9,-31.334081333023576
control,nonspecific,controlbla002_4_26_21.adicht,-19.799999999999997,-31.32365013982918
control,nonspecific,controlbla002_4_26_21.adicht,-19.699999999999996,-31.31250642332992
control,nonspecific,controlbla002_4_26_21.adicht,-19.599999999999994,-31.300700186438906
control,nonspecific,controlbla002_4_26_21.adicht,-19.499999999999993,-31.288281432069244
control,nonspecific,controlbla002_4_26_21.adicht,-19.39999999999999,-31.275300163134045
control,nonspecific,controlbla002_4_26_21.adicht,-19.29999999999999,-31.261806382546407
control,nonspecific,controlbla002_4_26_21.adicht,-19.19999999999999,-31.247850093219455
control,nonspecific,controlbla002_4_26_21.adicht,-19.099999999999987,-31.23348129806628
control,nonspecific,controlbla002_4_26_21.adicht,-18.999999999999986,-31.21875
control,nonspecific,controlbla002_4_26_21.adicht,-18.899999999999984,-31.203706201933713
control,nonspecific,controlbla002_4_26_21.adicht,-18.799999999999983,-31.188399906780546
control,nonspecific,controlbla002_4_26_21.adicht,-18.69999999999998,-31.17288111745359
control,nonspecific,controlbla002_4_26_21.adicht,-18.59999999999998,-31.157199836865953
control,nonspecific,controlbla002_4_26_21.adicht,-18.49999999999998,-31.141406067930752
control,nonspecific,controlbla002_4_26_21.adicht,-18.399999999999977,-31.12554981356109
control,nonspecific,controlbla002_4_26_21.adicht,-18.299999999999976,-31.10968107667008
control,nonspecific,controlbla002_4_26_21.adicht,-18.199999999999974,-31.093849860170813
control,nonspecific,controlbla002_4_26_21.adicht,-18.099999999999973,-31.07810616697642
control,nonspecific,controlbla002_4_26_21.adicht,-17.99999999999997,-31.062499999999993
control,nonspecific,controlbla002_4_26_21.adicht,-17.89999999999997,-31.047062609241543
control,nonspecific,controlbla002_4_26_21.adicht,-17.79999999999997,-31.031750233048626
control,nonspecific,controlbla002_4_26_21.adicht,-17.699999999999967,-31.016500356855715
control,nonspecific,controlbla002_4_26_21.adicht,-17.599999999999966,-31.00125046609726
control,nonspecific,controlbla002_4_26_21.adicht,-17.499999999999964,-30.985938046207732
control,nonspecific,controlbla002_4_26_21.adicht,-17.399999999999963,-30.970500582621575
control,nonspecific,controlbla002_4_26_21.adicht,-17.29999999999996,-30.954875560773264
control,nonspecific,controlbla002_4_26_21.adicht,-17.19999999999996,-30.93900046609726
control,nonspecific,controlbla002_4_26_21.adicht,-17.09999999999996,-30.92281278402801
